ESTADO_CIVIL,COLEGIO_DEPA,GRADO_INSTRUCCION_MADRE,GRADO_INSTRUCCION_PADRE,NECESIDADES_EDUCATIVAS_ESPECIALES,NOTA_PROMEDIO,DOMICILIO_DEPA,ANIO_NACIMIENTO,NACIMIENTO_DEPA,SEXO,MODALIDAD,FACULTAD,ESPECIALIDAD,CICLO_RELATIVO,CATEGORIA_OBJETIVO_TARGET
1,15,8,1,0,12.38,15,1991,15,0,9,6,10,7,MATRICULADO
1,15,1,4,0,12.38,15,1993,15,0,9,5,8,7,MATRICULADO
1,15,5,3,0,12.37,15,1993,15,0,12,3,4,7,MATRICULADO
1,9,6,3,0,12.37,15,1995,10,0,8,3,4,7,MATRICULADO
1,15,4,5,0,12.37,15,1996,15,0,12,3,7,7,MATRICULADO
1,15,4,4,0,12.37,10,1992,15,1,11,5,18,7,MATRICULADO
1,15,1,1,0,12.37,2,1992,15,0,12,5,18,7,MATRICULADO
2,19,6,4,0,12.37,15,1992,19,1,12,3,4,7,MATRICULADO
1,15,3,1,0,12.37,15,1993,15,0,9,3,4,7,MATRICULADO
1,15,3,6,0,12.37,15,1993,15,0,12,3,7,7,MATRICULADO
1,15,4,12,0,12.36,15,1992,15,1,12,6,9,7,MATRICULADO
1,10,1,6,0,12.36,15,1991,9,0,12,5,17,7,MATRICULADO
2,15,4,4,0,12.36,1,1993,15,1,12,8,12,7,MATRICULADO
1,7,7,1,0,12.36,15,1989,11,1,9,4,16,7,MATRICULADO
1,12,5,3,0,12.36,15,1993,12,0,9,9,27,7,MATRICULADO
1,5,9,4,0,12.36,5,1994,5,1,9,9,25,7,MATRICULADO
1,15,4,1,0,12.36,15,1993,2,1,12,6,9,7,MATRICULADO
1,3,3,4,0,12.36,15,1992,3,1,12,1,1,7,MATRICULADO
1,15,4,5,0,12.35,15,1992,15,0,9,1,1,7,MATRICULADO
1,15,7,3,0,12.35,15,1994,15,0,9,6,10,7,MATRICULADO
2,15,10,1,0,12.33,15,1992,15,0,12,9,15,7,MATRICULADO
1,15,5,1,0,12.33,15,1996,15,1,8,7,11,7,MATRICULADO
1,2,3,4,0,12.33,15,1992,2,0,12,6,20,7,MATRICULADO
1,15,1,4,1,12.33,15,1995,10,1,9,5,17,7,MATRICULADO
1,15,2,1,0,12.31,15,1996,15,1,12,8,12,7,MATRICULADO
1,15,3,4,0,12.31,15,1995,15,1,12,5,17,7,MATRICULADO
1,15,6,7,0,12.31,15,1990,15,1,12,5,17,7,MATRICULADO
1,15,3,8,0,12.31,15,1992,5,0,12,1,26,7,MATRICULADO
1,7,8,6,0,12.3,15,1993,15,1,9,3,7,7,MATRICULADO
1,15,9,10,0,12.3,15,1992,15,0,9,7,11,7,MATRICULADO
1,13,1,4,1,12.3,15,1991,2,0,12,5,17,7,MATRICULADO
2,15,1,3,0,12.3,15,1992,15,0,9,7,22,7,MATRICULADO
1,15,10,6,0,12.3,7,1992,15,0,12,3,4,7,MATRICULADO
1,10,8,4,0,12.3,15,1992,9,0,12,8,12,7,MATRICULADO
1,15,4,3,0,12.29,1,1992,12,1,12,8,13,7,MATRICULADO
1,15,4,3,1,14.36,15,1993,15,0,12,1,26,7,MATRICULADO
1,15,1,3,0,14.36,15,1992,15,1,12,5,8,7,MATRICULADO
1,15,1,1,0,14.36,15,1992,2,1,16,4,16,7,MATRICULADO
1,15,9,10,0,14.36,15,1991,15,1,12,3,4,7,MATRICULADO
1,15,1,3,0,14.36,15,1993,15,0,12,4,6,7,MATRICULADO
1,15,4,4,0,14.36,15,1991,15,1,12,9,23,7,MATRICULADO
1,15,4,4,0,14.36,15,1993,15,0,12,9,15,7,MATRICULADO
1,15,4,7,0,14.35,15,1994,15,0,9,9,15,7,MATRICULADO
1,15,6,4,0,14.35,15,1995,15,1,8,2,2,7,MATRICULADO
1,6,11,1,0,14.35,15,1991,6,1,12,8,13,7,MATRICULADO
1,15,4,1,0,14.35,15,1994,15,0,12,1,24,7,MATRICULADO
1,15,4,8,0,14.35,15,1993,15,1,12,9,25,7,MATRICULADO
1,7,8,5,0,14.35,15,1995,15,1,12,4,16,7,MATRICULADO
1,1,1,1,0,14.33,15,1992,1,0,12,10,19,7,MATRICULADO
1,12,1,3,0,14.33,15,1990,12,0,12,2,2,7,MATRICULADO
1,15,3,3,0,14.33,15,1991,15,1,12,6,10,7,MATRICULADO
1,15,2,3,0,14.33,15,1994,15,0,12,2,3,7,MATRICULADO
1,15,5,4,0,14.33,15,1995,2,1,12,1,24,7,MATRICULADO
1,15,9,4,0,14.33,15,1995,15,0,12,8,12,7,MATRICULADO
1,12,4,3,0,14.33,15,1992,12,0,9,3,7,7,MATRICULADO
1,7,4,6,0,14.33,15,1994,15,0,11,3,4,7,MATRICULADO
2,3,1,4,0,14.33,15,1991,3,1,12,6,9,7,MATRICULADO
1,15,4,6,0,14.32,7,1994,21,1,11,2,3,7,MATRICULADO
1,15,10,4,0,14.32,15,1993,15,1,12,6,20,7,MATRICULADO
1,15,8,4,0,14.32,15,1993,15,1,16,4,16,7,MATRICULADO
1,2,1,3,0,14.31,15,1996,2,1,1,5,8,7,MATRICULADO
1,12,3,1,0,14.31,15,1994,12,0,12,1,1,7,MATRICULADO
1,15,3,5,0,14.3,15,1994,15,1,11,3,4,7,MATRICULADO
1,15,1,4,0,14.3,15,1995,15,0,12,2,2,7,MATRICULADO
1,15,1,5,0,14.3,10,1996,7,0,9,7,22,7,MATRICULADO
1,15,5,3,0,14.3,15,1980,19,1,10,5,8,7,MATRICULADO
1,15,1,5,0,14.29,15,1991,15,0,12,9,15,7,MATRICULADO
1,15,5,9,0,14.29,15,1992,15,1,12,4,16,7,MATRICULADO
1,15,3,7,0,14.29,15,1992,15,1,16,4,16,7,MATRICULADO
1,15,4,4,0,14.29,15,1993,15,1,9,4,5,7,MATRICULADO
1,15,10,1,0,14.29,15,1994,15,1,8,10,19,7,MATRICULADO
1,15,8,4,0,14.29,15,1991,12,0,11,3,7,7,MATRICULADO
1,15,4,4,0,14.29,15,1992,15,1,12,5,8,7,MATRICULADO
1,15,1,1,0,14.29,15,1984,15,1,14,5,8,7,MATRICULADO
1,15,1,6,0,14.29,15,1995,15,0,12,6,9,7,MATRICULADO
1,14,4,5,0,14.29,15,1997,14,0,1,8,12,7,MATRICULADO
1,15,3,4,0,14.28,15,1994,15,1,12,1,1,7,MATRICULADO
1,15,1,3,0,14.28,10,1996,7,1,9,3,7,7,MATRICULADO
1,15,4,3,0,14.27,15,1995,15,1,11,10,19,7,MATRICULADO
1,15,4,8,0,14.27,15,1993,15,1,11,6,10,7,MATRICULADO
1,15,10,3,0,14.27,15,1993,22,1,12,1,1,7,MATRICULADO
2,3,1,3,0,14.27,1,1994,3,1,12,4,5,7,MATRICULADO
1,15,3,3,0,14.26,7,1996,21,1,11,4,16,7,MATRICULADO
1,15,4,3,0,14.26,15,1993,21,0,9,1,24,7,MATRICULADO
1,15,4,4,0,14.25,15,1995,15,1,12,5,8,7,MATRICULADO
1,12,6,3,0,14.25,15,1990,12,1,11,7,22,7,MATRICULADO
1,15,3,4,0,14.24,15,1994,15,0,11,1,1,7,MATRICULADO
1,15,6,5,0,14.24,15,1975,15,1,14,5,17,7,MATRICULADO
4,15,6,6,0,14.24,15,1994,10,0,9,7,22,7,MATRICULADO
1,15,8,5,0,14.24,1,1995,15,0,9,1,1,7,MATRICULADO
1,15,3,5,0,14.22,15,1994,15,1,9,4,6,7,MATRICULADO
1,15,3,1,0,14.22,12,1993,15,0,9,7,11,7,MATRICULADO
1,7,1,4,0,14.21,15,1991,15,1,16,10,19,7,MATRICULADO
1,11,3,3,0,14.21,15,1991,11,1,9,9,25,7,MATRICULADO
1,15,3,3,0,14.21,15,1996,15,1,9,3,7,7,MATRICULADO
1,15,5,3,0,14.21,15,1995,15,1,12,3,4,7,MATRICULADO
2,15,1,4,0,14.21,15,1996,15,1,9,3,7,7,MATRICULADO
1,15,3,1,0,14.21,1,1995,15,0,12,3,7,7,MATRICULADO
1,15,4,9,0,14.21,15,1994,15,1,12,6,10,7,MATRICULADO
1,15,1,4,0,14.21,15,1992,15,1,12,5,8,7,MATRICULADO
1,15,5,6,0,14.21,15,1994,15,1,12,2,2,7,MATRICULADO
2,15,7,8,0,14.21,15,1996,15,1,12,4,16,7,MATRICULADO
2,15,3,4,0,14.21,15,1992,15,0,12,2,2,7,MATRICULADO
1,15,4,1,0,14.21,15,1994,15,1,12,4,6,7,MATRICULADO
1,15,4,2,0,14.21,15,1996,15,1,12,6,9,7,MATRICULADO
1,15,1,6,1,14.21,15,1995,15,0,8,6,9,7,MATRICULADO
2,15,3,1,0,14.2,5,1994,15,1,12,5,18,7,MATRICULADO
1,15,6,10,0,14.2,15,1993,15,1,11,10,19,7,MATRICULADO
1,15,4,3,0,14.2,15,1995,15,1,12,5,8,7,MATRICULADO
1,15,3,9,0,14.19,1,1995,19,1,12,8,12,7,MATRICULADO
1,15,2,1,0,14.19,15,1994,15,1,11,8,12,7,MATRICULADO
4,15,3,9,0,14.19,15,1992,15,1,12,3,7,7,MATRICULADO
1,15,8,3,0,14.19,15,1993,15,0,12,4,16,7,MATRICULADO
2,15,3,1,0,14.19,15,1994,15,1,12,7,22,7,MATRICULADO
2,15,4,4,0,14.18,1,1994,4,1,12,6,9,7,MATRICULADO
2,15,10,4,0,14.18,15,1995,15,0,12,8,12,7,MATRICULADO
1,15,1,4,0,14.18,15,1994,15,1,12,5,18,7,MATRICULADO
2,15,1,4,0,14.18,15,1995,15,0,8,5,18,7,MATRICULADO
1,15,3,6,0,14.17,10,1995,15,1,12,3,4,7,MATRICULADO
1,15,1,4,0,14.17,15,1995,15,1,12,3,7,7,MATRICULADO
1,15,7,4,0,14.17,15,1994,15,1,8,2,3,7,MATRICULADO
1,15,3,4,0,14.17,15,1995,15,1,8,5,18,7,MATRICULADO
1,15,3,4,0,14.17,15,1993,6,1,9,5,17,7,MATRICULADO
1,15,5,5,0,14.17,15,1993,15,1,12,4,16,7,MATRICULADO
1,15,1,4,0,14.17,15,1996,15,0,8,4,5,7,MATRICULADO
1,12,4,4,0,14.16,12,1995,12,0,9,4,5,7,MATRICULADO
1,15,8,8,0,14.16,15,1996,15,0,8,1,1,7,MATRICULADO
1,15,4,5,0,14.16,15,1991,15,0,11,6,10,7,MATRICULADO
1,15,3,3,0,14.16,5,1993,15,1,11,5,18,7,MATRICULADO
1,15,3,6,0,14.15,13,1994,15,1,11,4,6,7,MATRICULADO
1,15,1,5,0,14.15,15,1994,4,0,11,7,22,7,MATRICULADO
1,15,1,2,0,14.15,15,1996,15,0,12,3,7,7,MATRICULADO
2,15,8,4,0,14.15,10,1996,15,1,12,3,7,7,MATRICULADO
1,15,4,6,0,14.15,15,1989,15,1,16,4,6,7,MATRICULADO
1,15,3,3,0,14.15,15,1990,15,0,12,1,26,7,MATRICULADO
1,3,5,4,0,14.15,15,1994,3,0,12,4,6,7,MATRICULADO
1,6,9,3,0,14.15,15,1994,6,1,12,3,7,7,MATRICULADO
1,15,5,3,0,14.14,15,1991,15,0,11,3,4,7,MATRICULADO
1,15,1,4,0,14.14,15,1994,15,1,12,1,24,7,MATRICULADO
1,15,10,3,0,14.13,15,1994,15,0,8,8,12,7,MATRICULADO
1,15,1,1,0,14.13,15,1996,15,1,8,6,9,7,MATRICULADO
1,15,5,3,0,14.13,15,1993,15,0,12,3,4,7,MATRICULADO
1,2,10,1,0,14.13,15,1994,2,1,12,1,26,7,MATRICULADO
1,15,10,1,0,14.12,15,1996,15,0,8,3,7,7,MATRICULADO
1,15,4,3,0,14.12,15,1996,15,1,8,3,7,7,MATRICULADO
1,15,8,1,0,14.12,15,1995,15,1,8,5,17,7,MATRICULADO
1,15,4,5,0,14.12,15,1995,15,0,9,6,9,7,MATRICULADO
1,15,3,8,0,14.12,15,1995,15,1,8,8,12,7,MATRICULADO
1,15,3,3,0,14.12,15,1997,15,0,13,3,7,7,MATRICULADO
1,15,3,3,0,14.12,15,1993,15,0,12,9,25,7,MATRICULADO
1,15,1,5,0,14.12,15,1996,15,0,8,4,6,7,MATRICULADO
1,15,3,2,0,14.12,1,1994,2,0,12,9,23,7,MATRICULADO
1,15,3,4,0,14.11,15,1992,15,1,12,10,19,7,MATRICULADO
1,19,4,10,0,14.11,15,1993,19,0,12,4,16,7,MATRICULADO
1,15,4,5,0,14.11,15,1994,15,0,12,3,7,7,MATRICULADO
1,15,4,6,0,14.11,15,1996,15,1,12,5,18,7,MATRICULADO
1,15,1,9,0,14.11,15,1994,15,0,12,2,2,7,MATRICULADO
1,7,10,3,0,14.11,7,1994,7,0,11,1,1,7,MATRICULADO
1,15,6,4,0,14.1,15,1992,15,0,12,2,2,7,MATRICULADO
2,15,3,5,0,14.1,15,1991,15,1,12,6,20,7,MATRICULADO
1,15,4,4,0,14.1,15,1993,15,0,11,8,12,7,MATRICULADO
2,11,1,6,0,14.1,15,1995,11,0,1,3,4,7,MATRICULADO
2,15,4,6,0,14.1,15,1995,15,1,8,5,18,7,MATRICULADO
1,15,5,6,0,14.1,15,1996,15,1,8,3,7,7,MATRICULADO
1,15,4,8,0,14.1,15,1993,10,0,12,2,2,7,MATRICULADO
1,15,1,3,0,14.1,15,1992,15,1,12,8,12,7,MATRICULADO
1,15,6,3,0,14.1,15,1990,15,0,16,10,19,7,MATRICULADO
1,15,3,1,0,14.1,15,1990,15,1,12,3,4,7,MATRICULADO
1,15,7,3,0,14.1,9,1989,15,0,12,1,26,7,MATRICULADO
1,15,1,4,0,14.1,15,1991,15,1,12,5,8,7,MATRICULADO
1,15,4,4,0,14.1,15,1991,15,1,1,2,3,7,MATRICULADO
1,15,3,4,0,14.09,1,1966,15,1,12,3,7,7,MATRICULADO
2,15,10,7,1,14.09,15,1993,15,0,12,2,2,7,MATRICULADO
1,15,3,6,0,14.08,15,1992,15,0,1,5,17,7,MATRICULADO
1,19,11,1,0,14.08,7,1991,19,1,12,10,19,7,MATRICULADO
1,15,1,3,0,14.06,15,1993,15,1,8,9,21,7,MATRICULADO
1,15,1,1,0,14.06,15,1992,12,0,9,1,26,7,MATRICULADO
1,15,1,3,0,14.05,15,1994,15,0,12,3,4,7,MATRICULADO
2,15,6,3,0,14.05,15,1988,15,1,12,3,4,7,MATRICULADO
1,7,8,10,0,14.04,14,1994,15,0,12,6,9,7,MATRICULADO
1,15,5,4,0,14.04,15,1988,2,1,12,4,6,7,MATRICULADO
1,15,6,2,0,14.04,23,1993,15,0,12,3,7,7,MATRICULADO
1,15,4,1,0,14.04,1,1993,15,0,12,5,8,7,MATRICULADO
1,15,7,4,1,14.04,15,1994,15,1,12,5,17,7,MATRICULADO
1,15,3,4,0,14.03,15,1995,15,0,12,3,7,7,MATRICULADO
2,15,1,1,0,14.03,15,1994,2,1,12,3,7,7,MATRICULADO
1,7,2,13,0,14.03,15,1993,6,1,12,1,1,7,MATRICULADO
1,15,4,2,0,14.03,15,1992,10,1,12,10,19,7,MATRICULADO
1,15,4,4,0,14.03,15,1992,15,1,12,8,12,7,MATRICULADO
1,15,1,3,0,14.02,15,1992,15,1,12,1,24,7,MATRICULADO
1,13,5,5,0,14.02,15,1992,13,1,9,6,20,7,MATRICULADO
1,15,1,5,0,14.02,15,1994,12,1,12,5,17,7,MATRICULADO
1,15,7,5,0,14.02,1,1994,15,0,9,3,7,7,MATRICULADO
2,12,3,9,0,14.02,15,1996,12,1,9,4,16,7,MATRICULADO
1,15,6,4,0,14.02,15,1989,15,1,12,7,11,7,MATRICULADO
1,15,4,7,1,14.02,12,1994,15,0,12,9,27,7,MATRICULADO
1,12,7,5,0,14.02,15,1996,12,0,1,4,5,7,MATRICULADO
1,12,4,2,0,14.01,15,1991,12,0,9,4,5,7,MATRICULADO
1,5,1,4,0,14.01,15,1993,5,1,12,4,14,7,MATRICULADO
2,15,5,4,0,14.01,15,1994,15,1,9,4,16,7,MATRICULADO
1,15,1,5,0,14.01,15,1992,15,1,12,2,2,7,MATRICULADO
1,15,6,6,1,14,15,1996,2,1,12,8,12,7,MATRICULADO
2,15,4,8,0,14,1,1990,15,0,12,8,13,7,MATRICULADO
1,7,5,4,0,14,7,1992,15,1,12,1,24,7,MATRICULADO
1,15,9,9,0,14,15,1993,11,1,10,4,14,7,MATRICULADO
1,15,3,1,0,14,15,1986,15,1,10,3,4,7,MATRICULADO
1,12,1,3,0,14,15,1987,12,0,1,10,19,7,MATRICULADO
1,15,8,3,0,14,15,1984,8,1,10,5,8,7,MATRICULADO
1,15,1,1,0,14,15,1984,15,0,12,8,12,7,MATRICULADO
1,15,4,6,0,14,15,1986,15,1,12,5,18,7,MATRICULADO
1,2,2,6,0,14,15,1985,2,1,10,9,25,7,MATRICULADO
1,15,4,3,0,13.99,15,1988,15,1,12,1,24,7,MATRICULADO
1,15,4,3,0,13.99,7,1986,15,1,12,6,10,7,MATRICULADO
1,15,10,1,0,13.99,15,1978,15,0,12,4,16,7,MATRICULADO
1,15,3,3,0,13.99,15,1977,15,1,12,4,16,7,MATRICULADO
1,15,3,4,0,13.98,15,1986,12,0,12,4,6,7,MATRICULADO
1,15,9,7,0,13.98,15,1966,15,1,1,5,17,7,MATRICULADO
1,15,4,4,0,13.98,3,1956,3,0,12,1,24,7,MATRICULADO
1,15,4,4,0,13.98,15,1985,7,1,10,8,13,7,MATRICULADO
2,15,4,3,0,13.97,15,1984,15,1,12,8,12,7,MATRICULADO
1,15,4,7,0,13.97,15,1980,15,1,10,2,2,7,MATRICULADO
2,2,5,3,1,13.97,7,1987,2,0,12,9,27,7,MATRICULADO
1,15,6,4,0,13.97,15,1986,19,0,12,4,6,7,MATRICULADO
1,15,1,3,0,13.97,1,1985,15,1,12,4,6,7,MATRICULADO
1,15,2,4,0,13.96,15,1980,15,1,12,3,4,7,MATRICULADO
2,15,8,5,0,13.96,12,1978,15,0,10,7,22,7,MATRICULADO
1,2,5,7,0,13.96,15,1985,2,0,10,1,26,7,MATRICULADO
1,15,3,3,0,13.96,12,1985,15,1,12,8,12,7,MATRICULADO
1,11,7,8,0,13.95,15,1986,11,0,12,8,13,7,MATRICULADO
1,15,1,8,0,13.95,15,1981,15,0,10,8,12,7,MATRICULADO
1,15,9,3,0,13.95,15,1988,15,0,10,3,4,7,MATRICULADO
1,15,5,7,0,13.95,15,1994,15,0,12,5,8,7,MATRICULADO
2,15,6,4,0,13.94,15,1991,15,1,10,3,7,7,MATRICULADO
1,15,4,4,0,13.94,15,1983,15,1,14,1,1,7,MATRICULADO
1,15,1,5,0,13.94,15,1997,15,1,12,3,7,7,MATRICULADO
1,15,4,10,0,13.94,15,1995,15,1,8,3,7,7,MATRICULADO
1,15,4,5,0,13.94,15,1995,15,1,11,3,7,7,MATRICULADO
1,15,9,4,0,13.94,15,1994,15,0,12,3,7,7,MATRICULADO
1,6,3,6,0,13.94,15,1995,6,0,12,5,17,7,MATRICULADO
1,15,6,1,0,13.94,15,1991,15,0,10,7,11,7,MATRICULADO
1,10,3,1,0,13.94,19,1995,12,1,1,5,8,7,MATRICULADO
1,15,1,4,0,13.94,15,1997,15,0,12,4,16,7,MATRICULADO
1,12,6,7,0,13.94,15,1989,12,1,12,1,1,7,MATRICULADO
1,15,5,1,0,13.94,15,1982,15,1,12,6,20,7,MATRICULADO
2,15,6,4,0,13.93,15,1985,15,1,12,7,22,7,MATRICULADO
4,15,4,5,0,13.93,15,1984,15,0,14,3,7,7,MATRICULADO
1,15,4,3,1,13.93,15,1990,15,1,12,3,7,7,MATRICULADO
1,15,8,1,0,13.93,15,1992,5,0,12,3,4,7,MATRICULADO
1,15,5,6,0,13.93,15,1973,15,1,12,4,16,7,MATRICULADO
1,15,1,6,0,13.93,15,1993,15,0,10,3,7,7,MATRICULADO
1,15,7,5,0,13.93,15,1995,15,0,12,8,12,7,MATRICULADO
1,10,7,3,0,13.93,15,1994,12,1,16,11,28,7,MATRICULADO
2,15,10,4,0,13.91,15,1992,15,0,12,1,1,7,MATRICULADO
1,15,3,4,0,13.91,15,1994,15,0,12,1,24,7,MATRICULADO
1,15,4,4,0,13.91,1,1996,15,0,12,1,24,7,MATRICULADO
1,15,4,4,0,13.91,15,1979,15,1,12,4,6,7,MATRICULADO
2,6,6,4,0,13.91,15,1985,6,0,10,10,19,7,MATRICULADO
1,14,5,3,0,13.91,15,1994,16,1,12,7,11,7,MATRICULADO
1,2,3,10,0,13.91,15,1992,2,0,1,2,2,7,MATRICULADO
1,15,6,5,0,13.9,15,1994,15,1,11,1,1,7,MATRICULADO
1,15,4,4,0,13.9,15,1991,15,1,12,6,20,7,MATRICULADO
1,15,4,4,0,13.9,8,1974,15,1,1,6,20,7,MATRICULADO
1,15,4,5,0,13.9,15,1979,14,0,12,3,7,7,MATRICULADO
1,2,5,4,0,13.9,2,1996,2,0,8,1,24,7,MATRICULADO
1,15,1,5,0,13.9,15,1992,15,0,11,6,10,7,MATRICULADO
1,15,3,1,0,13.9,15,1991,15,0,12,5,8,7,MATRICULADO
1,15,4,1,0,13.89,15,1995,15,0,12,10,19,7,MATRICULADO
1,15,5,3,0,13.89,15,1995,15,1,8,3,7,7,MATRICULADO
1,15,1,6,0,13.88,15,1981,15,0,10,9,23,7,MATRICULADO
1,15,4,5,0,13.88,15,1971,5,0,10,2,2,7,MATRICULADO
1,15,5,4,0,13.88,15,1982,21,1,12,9,23,7,MATRICULADO
1,12,3,8,0,13.88,15,1984,12,0,12,7,22,7,MATRICULADO
1,15,10,6,1,13.87,15,1994,15,0,12,4,6,7,MATRICULADO
1,7,1,3,0,13.87,7,1996,15,1,9,3,7,7,MATRICULADO
1,15,4,3,0,13.87,15,1994,15,1,9,6,20,7,MATRICULADO
1,15,3,4,0,13.87,15,1994,15,0,9,8,13,7,MATRICULADO
1,15,4,10,0,13.86,15,1993,15,1,12,10,19,7,MATRICULADO
2,15,8,1,0,13.86,15,1993,15,1,12,10,19,7,MATRICULADO
1,10,1,9,0,13.86,15,1992,10,1,11,4,6,7,MATRICULADO
1,13,1,4,0,13.86,7,1992,13,0,9,4,6,7,MATRICULADO
1,15,6,4,0,13.85,15,1989,15,0,12,10,19,7,MATRICULADO
1,15,6,3,0,13.85,15,1974,15,0,12,4,6,7,MATRICULADO
1,15,8,6,0,13.85,15,1987,15,0,12,5,17,7,MATRICULADO
1,15,5,4,0,13.85,7,1989,20,0,12,1,26,7,MATRICULADO
1,15,8,4,0,13.85,12,1988,15,1,10,3,4,7,MATRICULADO
1,15,6,10,0,13.85,15,1984,15,0,12,2,3,7,MATRICULADO
1,15,5,4,0,13.84,15,1991,15,0,12,2,2,7,MATRICULADO
1,15,6,4,0,13.84,15,1991,15,1,12,4,5,7,MATRICULADO
1,15,9,1,0,13.84,15,1989,21,1,12,3,4,7,MATRICULADO
1,15,10,1,0,13.84,14,1988,15,1,12,1,24,7,MATRICULADO
1,15,4,3,0,13.84,15,1990,15,1,1,4,6,7,MATRICULADO
1,15,1,4,0,13.84,15,1992,15,1,12,3,4,7,MATRICULADO
1,15,4,6,0,13.84,15,1990,15,1,10,5,17,7,MATRICULADO
1,15,6,7,0,13.84,15,1988,15,1,12,10,19,7,MATRICULADO
1,15,10,3,0,13.84,15,1986,15,1,12,10,19,7,MATRICULADO
1,13,1,1,0,13.84,15,1974,13,0,1,2,2,7,MATRICULADO
1,15,5,3,0,13.82,15,1989,15,1,10,2,3,7,MATRICULADO
1,15,9,3,0,13.82,15,1992,9,1,12,2,2,7,MATRICULADO
1,15,4,1,0,13.82,15,1988,15,1,12,9,15,7,MATRICULADO
1,15,3,4,0,13.82,15,1991,15,1,12,10,19,7,MATRICULADO
1,15,4,9,0,13.82,15,1987,12,0,12,2,3,7,MATRICULADO
1,15,6,6,0,13.82,15,1992,5,0,11,10,19,7,MATRICULADO
1,12,2,4,0,13.82,15,1992,12,0,12,6,10,7,MATRICULADO
1,15,10,4,0,13.81,1,1989,15,1,12,9,25,7,MATRICULADO
4,6,1,5,0,13.81,15,1990,4,1,10,3,7,7,MATRICULADO
4,15,4,3,0,13.81,15,1990,1,1,12,6,20,7,MATRICULADO
1,2,4,1,0,13.81,15,1991,2,0,1,9,15,7,MATRICULADO
1,7,4,1,0,13.8,15,1983,22,0,12,10,19,7,MATRICULADO
1,12,1,4,0,13.8,15,1971,12,1,12,1,1,7,MATRICULADO
1,2,1,5,0,13.8,15,1994,2,0,1,10,19,7,MATRICULADO
1,15,1,10,0,13.8,11,1991,15,0,12,4,6,7,MATRICULADO
1,10,3,5,0,13.8,15,1989,9,0,10,1,26,7,MATRICULADO
1,15,4,4,0,13.8,12,1992,15,1,12,6,20,7,MATRICULADO
1,15,1,4,0,13.79,1,1988,15,0,12,6,10,7,MATRICULADO
1,15,5,3,0,13.79,15,1988,4,0,12,9,15,7,MATRICULADO
1,15,5,10,0,13.79,15,1988,15,0,10,1,26,7,MATRICULADO
1,15,5,5,0,13.79,15,1993,15,1,12,3,4,7,MATRICULADO
1,7,6,5,0,13.79,15,1988,8,0,12,10,19,7,MATRICULADO
1,15,6,4,0,13.78,15,1987,15,0,12,1,24,7,MATRICULADO
1,15,4,3,0,13.78,12,1989,15,0,10,3,4,7,MATRICULADO
1,15,3,3,0,13.78,15,1992,15,0,12,3,4,7,MATRICULADO
1,15,5,1,0,13.78,1,1978,15,1,10,2,2,7,MATRICULADO
1,15,10,3,0,13.77,15,1973,15,1,10,1,24,7,MATRICULADO
1,15,3,3,0,13.77,15,1991,15,0,1,1,1,7,MATRICULADO
1,15,1,7,1,13.77,15,1993,15,0,12,10,19,7,MATRICULADO
1,15,1,4,0,13.76,15,1988,19,0,12,1,24,7,MATRICULADO
1,15,1,9,0,13.76,15,1990,15,0,12,1,1,7,MATRICULADO
1,15,3,10,0,13.75,15,1986,15,0,12,8,13,7,MATRICULADO
1,15,3,8,0,13.75,15,1988,15,1,12,1,1,7,MATRICULADO
1,15,6,4,0,13.75,15,1992,15,0,12,3,7,7,MATRICULADO
1,12,3,5,0,13.75,15,1989,12,0,12,5,17,7,MATRICULADO
1,15,4,4,0,13.75,15,1988,15,0,12,3,7,7,MATRICULADO
1,15,5,4,0,13.75,2,1996,15,0,8,4,5,7,MATRICULADO
1,15,3,4,0,13.75,15,1984,15,1,12,4,16,7,MATRICULADO
1,15,5,5,0,13.75,7,1998,15,1,12,3,4,7,MATRICULADO
1,12,3,4,0,13.75,15,1998,12,0,1,6,9,7,MATRICULADO
1,15,4,3,0,13.74,15,1987,15,0,12,2,2,7,MATRICULADO
1,15,4,6,0,13.74,15,1996,15,1,12,2,2,7,MATRICULADO
2,15,2,4,0,13.74,15,1995,7,1,12,4,16,7,MATRICULADO
1,15,1,4,0,13.73,15,1987,15,1,12,2,2,6,DESERTADO
1,12,4,1,0,13.73,15,1991,12,1,10,2,2,6,DESERTADO
1,15,1,3,0,13.73,15,1997,15,0,12,4,6,6,DESERTADO
1,15,4,10,0,13.73,23,1984,15,1,12,4,16,6,DESERTADO
2,15,11,9,1,13.72,7,1998,15,0,12,3,4,6,DESERTADO
1,15,5,12,0,13.72,15,1989,15,1,14,4,6,6,DESERTADO
1,15,4,8,0,13.72,7,1996,15,1,12,8,13,6,DESERTADO
1,15,10,1,0,13.72,15,1996,15,0,12,2,2,6,DESERTADO
1,15,3,5,0,13.7,14,1994,15,0,12,2,2,6,DESERTADO
1,15,1,3,0,13.7,15,1978,15,1,10,9,27,6,DESERTADO
1,15,3,1,0,13.7,15,1993,15,0,9,9,25,6,DESERTADO
1,15,4,3,0,13.7,15,1993,15,0,9,10,19,6,DESERTADO
1,15,1,6,1,13.69,15,1995,15,0,12,2,2,6,DESERTADO
1,15,6,4,0,13.69,7,1997,15,1,12,4,5,6,DESERTADO
1,15,3,3,0,13.69,1,1995,15,0,9,8,12,6,DESERTADO
